subj,freq,ptype,dur,itemN,rt,error,ID
33,LF,unrel,66ms,44,888.3,0,cw
33,LF,unrel,66ms,45,559.5,0,cw
33,LF,unrel,66ms,46,775.5,0,cw
33,LF,unrel,66ms,47,661,1,cw
33,LF,unrel,66ms,48,667.5,0,cw
33,HF,unrel,33ms,1,595.2,0,cw
33,HF,unrel,33ms,2,518.1,0,cw
33,HF,unrel,33ms,3,643,0,cw
33,HF,unrel,33ms,4,498.7,0,cw
33,HF,unrel,33ms,5,449.4,1,cw
33,HF,unrel,33ms,6,459.7,1,cw
33,HF,unrel,33ms,7,630,0,cw
33,HF,unrel,33ms,8,504.6,0,cw
33,HF,unrel,33ms,9,508.9,0,cw
33,HF,unrel,33ms,10,607.3,0,cw
33,HF,unrel,33ms,11,475.9,0,cw
33,HF,unrel,33ms,12,503,0,cw
33,LF,unrel,33ms,25,521.7,0,cw
33,LF,unrel,33ms,26,888.3,0,cw
33,LF,unrel,33ms,27,870.7,0,cw
33,LF,unrel,33ms,28,471.8,1,cw
33,LF,unrel,33ms,29,536.1,0,cw
33,LF,unrel,33ms,30,528.5,0,cw
33,LF,unrel,33ms,31,767.9,1,cw
33,LF,unrel,33ms,32,683.2,0,cw
33,LF,unrel,33ms,33,600,0,cw
33,LF,unrel,33ms,34,689.9,0,cw
33,LF,unrel,33ms,35,855.1,0,cw
33,LF,unrel,33ms,36,471.7,0,cw
34,HF,rel,66ms,61,554.9,0,lp
34,HF,rel,66ms,62,541.2,0,lp
34,HF,rel,66ms,63,528.5,0,lp
34,HF,rel,66ms,64,436.6,0,lp
34,HF,rel,66ms,65,535.6,0,lp
34,HF,rel,66ms,66,737.8,0,lp
34,HF,rel,66ms,67,469.3,0,lp
34,HF,rel,66ms,68,486.3,0,lp
34,HF,rel,66ms,69,565.9,0,lp
34,HF,rel,66ms,70,781.3,0,lp
34,HF,rel,66ms,71,524.4,0,lp
34,HF,rel,66ms,72,497.4,0,lp
34,LF,rel,66ms,85,497.5,0,lp
34,LF,rel,66ms,86,477.1,0,lp
34,LF,rel,66ms,87,563.4,0,lp
34,LF,rel,66ms,88,482.7,0,lp
34,LF,rel,66ms,89,559,0,lp
34,LF,rel,66ms,90,629.6,0,lp
34,LF,rel,66ms,91,633.4,0,lp
34,LF,rel,66ms,92,639.7,0,lp
34,LF,rel,66ms,93,571.4,0,lp
34,LF,rel,66ms,94,564.8,0,lp
34,LF,rel,66ms,95,572,0,lp
34,LF,rel,66ms,96,571.4,0,lp
34,HF,rel,33ms,49,555.5,0,lp
34,HF,rel,33ms,50,590.2,0,lp
34,HF,rel,33ms,51,570.7,0,lp
34,HF,rel,33ms,52,446.3,0,lp
34,HF,rel,33ms,53,1699.4,1,lp
34,HF,rel,33ms,54,632.3,0,lp
34,HF,rel,33ms,55,660.9,0,lp
34,HF,rel,33ms,56,2628.2,1,lp
34,HF,rel,33ms,57,597.9,0,lp
34,HF,rel,33ms,58,490.1,0,lp
34,HF,rel,33ms,59,681.7,0,lp
34,HF,rel,33ms,60,688.4,0,lp
34,LF,rel,33ms,73,559.2,0,lp
34,LF,rel,33ms,74,502.4,0,lp
34,LF,rel,33ms,75,743.9,0,lp
34,LF,rel,33ms,76,859,0,lp
34,LF,rel,33ms,77,540,0,lp
34,LF,rel,33ms,78,805.2,0,lp
34,LF,rel,33ms,79,872.3,0,lp
34,LF,rel,33ms,80,795.1,0,lp
34,LF,rel,33ms,81,570.3,0,lp
34,LF,rel,33ms,82,862.5,0,lp
34,LF,rel,33ms,83,629.3,1,lp
34,LF,rel,33ms,84,808.1,0,lp
34,HF,unrel,66ms,13,545.5,0,lp
34,HF,unrel,66ms,14,588.9,0,lp
34,HF,unrel,66ms,15,663.1,0,lp
34,HF,unrel,66ms,16,490.7,0,lp
34,HF,unrel,66ms,17,532.8,0,lp
34,HF,unrel,66ms,18,697.5,0,lp
34,HF,unrel,66ms,19,497,0,lp
34,HF,unrel,66ms,20,509.7,0,lp
34,HF,unrel,66ms,21,490.6,0,lp
34,HF,unrel,66ms,22,800.7,0,lp
34,HF,unrel,66ms,23,862.5,0,lp
34,HF,unrel,66ms,24,627.1,0,lp
34,LF,unrel,66ms,37,566,0,lp
34,LF,unrel,66ms,38,537,0,lp
34,LF,unrel,66ms,39,643.2,0,lp
34,LF,unrel,66ms,40,683,0,lp
34,LF,unrel,66ms,41,486.3,0,lp
34,LF,unrel,66ms,42,653.7,0,lp
34,LF,unrel,66ms,43,587.7,0,lp
34,LF,unrel,66ms,44,872.3,0,lp
34,LF,unrel,66ms,45,714.8,1,lp
34,LF,unrel,66ms,46,717.6,0,lp
34,LF,unrel,66ms,47,585.8,0,lp
34,LF,unrel,66ms,48,872.3,0,lp
34,HF,unrel,33ms,1,488.6,0,lp
34,HF,unrel,33ms,2,638.5,0,lp
34,HF,unrel,33ms,3,502.4,0,lp
34,HF,unrel,33ms,4,528.6,0,lp
34,HF,unrel,33ms,5,497.9,0,lp
34,HF,unrel,33ms,6,595.3,0,lp
34,HF,unrel,33ms,7,570.7,0,lp
34,HF,unrel,33ms,8,502.8,0,lp
34,HF,unrel,33ms,9,663.1,0,lp
34,HF,unrel,33ms,10,654.4,0,lp
34,HF,unrel,33ms,11,501.6,0,lp
34,HF,unrel,33ms,12,641.9,0,lp
34,LF,unrel,33ms,25,493.4,0,lp
34,LF,unrel,33ms,26,547.3,0,lp
34,LF,unrel,33ms,27,518.2,0,lp
34,LF,unrel,33ms,28,649.2,0,lp
34,LF,unrel,33ms,29,760.3,1,lp
34,LF,unrel,33ms,30,693.9,0,lp
34,LF,unrel,33ms,31,527.9,0,lp
34,LF,unrel,33ms,32,692.4,0,lp
34,LF,unrel,33ms,33,615.5,0,lp
34,LF,unrel,33ms,34,581.4,0,lp
34,LF,unrel,33ms,35,685.2,0,lp
34,LF,unrel,33ms,36,872.3,0,lp
35,HF,rel,66ms,61,490.2,0,sh
35,HF,rel,66ms,62,424.6,0,sh
35,HF,rel,66ms,63,573.3,0,sh
35,HF,rel,66ms,64,452.4,0,sh
35,HF,rel,66ms,65,464,0,sh
35,HF,rel,66ms,66,434.9,0,sh
35,HF,rel,66ms,67,524.6,0,sh
35,HF,rel,66ms,68,528.4,0,sh
35,HF,rel,66ms,69,467.4,0,sh
35,HF,rel,66ms,70,462.4,0,sh
35,HF,rel,66ms,71,538.3,0,sh
35,HF,rel,66ms,72,565.5,0,sh
35,LF,rel,66ms,85,571.3,0,sh
35,LF,rel,66ms,86,519,0,sh
35,LF,rel,66ms,87,422.6,0,sh
35,LF,rel,66ms,88,485.5,0,sh
35,LF,rel,66ms,89,596.3,0,sh
35,LF,rel,66ms,90,759.4,0,sh
35,LF,rel,66ms,91,541.3,1,sh
35,LF,rel,66ms,92,523.7,0,sh
35,LF,rel,66ms,93,458.3,0,sh
35,LF,rel,66ms,94,480.4,0,sh
35,LF,rel,66ms,95,660.2,0,sh
35,LF,rel,66ms,96,456.8,0,sh
35,HF,rel,33ms,49,516.3,0,sh
35,HF,rel,33ms,50,638.9,0,sh
35,HF,rel,33ms,51,498.1,0,sh
35,HF,rel,33ms,52,523.1,0,sh
35,HF,rel,33ms,53,504.8,0,sh
35,HF,rel,33ms,54,632.9,0,sh
35,HF,rel,33ms,55,516.1,0,sh
35,HF,rel,33ms,56,513.6,0,sh
35,HF,rel,33ms,57,684.1,0,sh
35,HF,rel,33ms,58,645,0,sh
35,HF,rel,33ms,59,499.6,0,sh
35,HF,rel,33ms,60,608.5,0,sh
35,LF,rel,33ms,73,465.2,0,sh
35,LF,rel,33ms,74,535.2,0,sh
35,LF,rel,33ms,75,536.4,0,sh
35,LF,rel,33ms,76,501.8,0,sh
35,LF,rel,33ms,77,498.4,0,sh
35,LF,rel,33ms,78,518.5,0,sh
35,LF,rel,33ms,79,534.3,0,sh
35,LF,rel,33ms,80,586.5,0,sh
35,LF,rel,33ms,81,635.7,0,sh
35,LF,rel,33ms,82,624.9,0,sh
35,LF,rel,33ms,83,537.5,0,sh
35,LF,rel,33ms,84,577.4,1,sh
35,HF,unrel,66ms,13,544,0,sh
35,HF,unrel,66ms,14,465.1,0,sh
35,HF,unrel,66ms,15,444.2,0,sh
35,HF,unrel,66ms,16,546.1,0,sh
35,HF,unrel,66ms,17,546,0,sh
35,HF,unrel,66ms,18,536.9,0,sh
35,HF,unrel,66ms,19,563.3,0,sh
35,HF,unrel,66ms,20,609.3,0,sh
35,HF,unrel,66ms,21,549.9,0,sh
35,HF,unrel,66ms,22,626.9,0,sh
35,HF,unrel,66ms,23,509,0,sh
35,HF,unrel,66ms,24,759.4,0,sh
35,LF,unrel,66ms,37,582.1,0,sh
35,LF,unrel,66ms,38,556.9,0,sh
35,LF,unrel,66ms,39,474.2,1,sh
35,LF,unrel,66ms,40,506.3,0,sh
35,LF,unrel,66ms,41,578.7,0,sh
35,LF,unrel,66ms,42,758.1,0,sh
35,LF,unrel,66ms,43,759.4,0,sh
35,LF,unrel,66ms,44,759.4,0,sh
35,LF,unrel,66ms,45,551.9,0,sh
35,LF,unrel,66ms,46,557.3,0,sh
35,LF,unrel,66ms,47,619.8,0,sh
35,LF,unrel,66ms,48,735.6,0,sh
35,HF,unrel,33ms,1,497.8,0,sh
35,HF,unrel,33ms,2,572.2,0,sh
35,HF,unrel,33ms,3,594.2,0,sh
35,HF,unrel,33ms,4,582.5,0,sh
35,HF,unrel,33ms,5,525.9,0,sh
35,HF,unrel,33ms,6,653.3,0,sh
35,HF,unrel,33ms,7,506.6,0,sh
35,HF,unrel,33ms,8,551.1,0,sh
35,HF,unrel,33ms,9,759.4,0,sh
35,HF,unrel,33ms,10,645.1,0,sh
35,HF,unrel,33ms,11,754.6,1,sh
35,HF,unrel,33ms,12,546,0,sh
35,LF,unrel,33ms,25,558.4,0,sh
35,LF,unrel,33ms,26,560.6,0,sh
35,LF,unrel,33ms,27,526.2,0,sh
35,LF,unrel,33ms,28,557.7,0,sh
35,LF,unrel,33ms,29,558.7,0,sh
35,LF,unrel,33ms,30,559.1,0,sh
35,LF,unrel,33ms,31,538.9,0,sh
35,LF,unrel,33ms,32,597.5,0,sh
35,LF,unrel,33ms,33,595.9,0,sh
35,LF,unrel,33ms,34,548.1,0,sh
35,LF,unrel,33ms,35,510.3,0,sh
35,LF,unrel,33ms,36,652.4,1,sh
36,HF,rel,66ms,61,520,0,mw
36,HF,rel,66ms,62,708.7,0,mw
36,HF,rel,66ms,63,856.4,1,mw
36,HF,rel,66ms,64,507.1,0,mw
36,HF,rel,66ms,65,462.7,0,mw
36,HF,rel,66ms,66,326.8,1,mw
36,HF,rel,66ms,67,611.3,0,mw
36,HF,rel,66ms,68,496.8,0,mw
36,HF,rel,66ms,69,487,0,mw
36,HF,rel,66ms,70,597.5,0,mw
36,HF,rel,66ms,71,805.9,0,mw
36,HF,rel,66ms,72,547.3,0,mw
36,LF,rel,66ms,85,589.3,0,mw
36,LF,rel,66ms,86,501.1,0,mw
36,LF,rel,66ms,87,802.6,0,mw
36,LF,rel,66ms,88,649.6,0,mw
36,LF,rel,66ms,89,687,0,mw
36,LF,rel,66ms,90,675,0,mw
36,LF,rel,66ms,91,578.3,0,mw
36,LF,rel,66ms,92,410.2,0,mw
36,LF,rel,66ms,93,722.4,1,mw
36,LF,rel,66ms,94,780.1,0,mw
36,LF,rel,66ms,95,570.6,0,mw
36,LF,rel,66ms,96,612,0,mw
36,HF,rel,33ms,49,601.9,0,mw
36,HF,rel,33ms,50,724.1,0,mw
36,HF,rel,33ms,51,595.9,0,mw
36,HF,rel,33ms,52,620.8,0,mw
36,HF,rel,33ms,53,501.8,0,mw
36,HF,rel,33ms,54,437.3,0,mw
36,HF,rel,33ms,55,545.9,0,mw
36,HF,rel,33ms,56,448.1,0,mw
36,HF,rel,33ms,57,961.1,0,mw
36,HF,rel,33ms,58,541,0,mw
36,HF,rel,33ms,59,408.3,0,mw
36,HF,rel,33ms,60,649.2,0,mw
36,LF,rel,33ms,73,487.6,0,mw
36,LF,rel,33ms,74,670.1,0,mw
36,LF,rel,33ms,75,679.2,0,mw
36,LF,rel,33ms,76,961.1,0,mw
36,LF,rel,33ms,77,560.7,0,mw
36,LF,rel,33ms,78,361.6,1,mw
36,LF,rel,33ms,79,547.2,0,mw
36,LF,rel,33ms,80,961.1,0,mw
36,LF,rel,33ms,81,843,0,mw
36,LF,rel,33ms,82,961.1,0,mw
36,LF,rel,33ms,83,612.8,0,mw
36,LF,rel,33ms,84,792.7,0,mw
36,HF,unrel,66ms,13,811.2,0,mw
36,HF,unrel,66ms,14,655.3,0,mw
36,HF,unrel,66ms,15,619.2,0,mw
36,HF,unrel,66ms,16,596.5,0,mw
36,HF,unrel,66ms,17,517.4,0,mw
36,HF,unrel,66ms,18,524.1,0,mw
36,HF,unrel,66ms,19,515.5,0,mw
36,HF,unrel,66ms,20,474.1,0,mw
36,HF,unrel,66ms,21,521.3,0,mw
36,HF,unrel,66ms,22,646.1,0,mw
36,HF,unrel,66ms,23,698.1,0,mw
36,HF,unrel,66ms,24,553,0,mw
36,LF,unrel,66ms,37,579.1,0,mw
36,LF,unrel,66ms,38,911.5,0,mw
36,LF,unrel,66ms,39,664,0,mw
36,LF,unrel,66ms,40,394.3,0,mw
36,LF,unrel,66ms,41,628.5,0,mw
36,LF,unrel,66ms,42,507.7,0,mw
36,LF,unrel,66ms,43,543.2,0,mw
36,LF,unrel,66ms,44,502.1,0,mw
36,LF,unrel,66ms,45,661.1,0,mw
36,LF,unrel,66ms,46,620.1,0,mw
36,LF,unrel,66ms,47,623.4,0,mw
36,LF,unrel,66ms,48,823.4,0,mw
36,HF,unrel,33ms,1,395,1,mw
36,HF,unrel,33ms,2,576,0,mw
36,HF,unrel,33ms,3,937.6,0,mw
36,HF,unrel,33ms,4,628.9,0,mw
36,HF,unrel,33ms,5,530.6,0,mw
36,HF,unrel,33ms,6,509.9,0,mw
36,HF,unrel,33ms,7,469.9,0,mw
36,HF,unrel,33ms,8,508.1,0,mw
36,HF,unrel,33ms,9,674,0,mw
36,HF,unrel,33ms,10,789.8,0,mw
36,HF,unrel,33ms,11,737.7,0,mw
36,HF,unrel,33ms,12,647.7,0,mw
36,LF,unrel,33ms,25,563.5,0,mw
36,LF,unrel,33ms,26,661.4,0,mw
36,LF,unrel,33ms,27,659.3,0,mw
36,LF,unrel,33ms,28,637.4,0,mw
36,LF,unrel,33ms,29,766.2,0,mw
36,LF,unrel,33ms,30,455.7,0,mw
36,LF,unrel,33ms,31,519,0,mw
36,LF,unrel,33ms,32,454.4,0,mw
36,LF,unrel,33ms,33,692.5,0,mw
36,LF,unrel,33ms,34,791.9,0,mw
36,LF,unrel,33ms,35,557.6,1,mw
36,LF,unrel,33ms,36,590.2,1,mw
37,HF,rel,66ms,61,644.7,0,DC
37,HF,rel,66ms,62,834,0,DC
37,HF,rel,66ms,63,557.8,0,DC
37,HF,rel,66ms,64,455.5,0,DC
37,HF,rel,66ms,65,507.5,0,DC
37,HF,rel,66ms,66,438.6,0,DC
37,HF,rel,66ms,67,425,0,DC
37,HF,rel,66ms,68,544.9,0,DC
37,HF,rel,66ms,69,600.8,0,DC
37,HF,rel,66ms,70,556,0,DC
37,HF,rel,66ms,71,515.9,0,DC
37,HF,rel,66ms,72,559.6,0,DC
37,LF,rel,66ms,85,542.9,0,DC
37,LF,rel,66ms,86,731.1,0,DC
37,LF,rel,66ms,87,575.5,0,DC
37,LF,rel,66ms,88,418.7,0,DC
37,LF,rel,66ms,89,502.2,0,DC
37,LF,rel,66ms,90,563,0,DC
37,LF,rel,66ms,91,599.2,0,DC
37,LF,rel,66ms,92,658.3,0,DC
37,LF,rel,66ms,93,582.7,0,DC
37,LF,rel,66ms,94,383,0,DC
37,LF,rel,66ms,95,581.4,0,DC
37,LF,rel,66ms,96,689.8,0,DC
37,HF,rel,33ms,49,594.2,0,DC
37,HF,rel,33ms,50,900.6,0,DC
37,HF,rel,33ms,51,632.9,1,DC
37,HF,rel,33ms,52,501.1,0,DC
37,HF,rel,33ms,53,425.6,0,DC
37,HF,rel,33ms,54,451.9,0,DC
37,HF,rel,33ms,55,350.9,0,DC
37,HF,rel,33ms,56,559,0,DC
37,HF,rel,33ms,57,545.7,0,DC
37,HF,rel,33ms,58,421.4,0,DC
37,HF,rel,33ms,59,567.6,0,DC
37,HF,rel,33ms,60,871.8,0,DC
37,LF,rel,33ms,73,900.6,0,DC
37,LF,rel,33ms,74,729.5,0,DC
37,LF,rel,33ms,75,858.6,0,DC
37,LF,rel,33ms,76,790,1,DC
37,LF,rel,33ms,77,479.3,0,DC
37,LF,rel,33ms,78,651.4,0,DC
37,LF,rel,33ms,79,701.3,0,DC
37,LF,rel,33ms,80,460.1,0,DC
37,LF,rel,33ms,81,722.3,0,DC
37,LF,rel,33ms,82,731.3,0,DC
37,LF,rel,33ms,83,573,1,DC
37,LF,rel,33ms,84,579.1,0,DC
37,HF,unrel,66ms,13,777,0,DC
37,HF,unrel,66ms,14,755.3,0,DC
37,HF,unrel,66ms,15,585.8,0,DC
37,HF,unrel,66ms,16,467.4,0,DC
37,HF,unrel,66ms,17,469,0,DC
37,HF,unrel,66ms,18,510.5,0,DC
37,HF,unrel,66ms,19,545.1,0,DC
37,HF,unrel,66ms,20,480.3,0,DC
37,HF,unrel,66ms,21,454.6,0,DC
37,HF,unrel,66ms,22,447.9,0,DC
37,HF,unrel,66ms,23,458.2,0,DC
37,HF,unrel,66ms,24,564.8,0,DC
37,LF,unrel,66ms,37,900.6,0,DC
37,LF,unrel,66ms,38,860.6,1,DC
37,LF,unrel,66ms,39,489.2,0,DC
37,LF,unrel,66ms,40,577.8,0,DC
37,LF,unrel,66ms,41,497.4,0,DC
37,LF,unrel,66ms,42,570.9,0,DC
37,LF,unrel,66ms,43,900.6,0,DC
37,LF,unrel,66ms,44,398.4,0,DC
37,LF,unrel,66ms,45,522.9,0,DC
37,LF,unrel,66ms,46,518.3,0,DC
37,LF,unrel,66ms,47,549.9,0,DC
37,LF,unrel,66ms,48,739.6,0,DC
37,HF,unrel,33ms,1,673.6,0,DC
37,HF,unrel,33ms,2,724.5,0,DC
37,HF,unrel,33ms,3,747.7,0,DC
37,HF,unrel,33ms,4,429.2,0,DC
37,HF,unrel,33ms,5,578.9,0,DC
37,HF,unrel,33ms,6,446,0,DC
37,HF,unrel,33ms,7,489.9,0,DC
37,HF,unrel,33ms,8,438.2,0,DC
37,HF,unrel,33ms,9,503.4,0,DC
37,HF,unrel,33ms,10,434.6,0,DC
37,HF,unrel,33ms,11,566.3,0,DC
37,HF,unrel,33ms,12,712.8,0,DC
37,LF,unrel,33ms,25,847.2,0,DC
37,LF,unrel,33ms,26,729.1,0,DC
37,LF,unrel,33ms,27,513.5,1,DC
37,LF,unrel,33ms,28,496.5,0,DC
37,LF,unrel,33ms,29,469.4,0,DC
37,LF,unrel,33ms,30,563.3,0,DC
37,LF,unrel,33ms,31,460.6,0,DC
37,LF,unrel,33ms,32,577.6,0,DC
37,LF,unrel,33ms,33,687.8,0,DC
37,LF,unrel,33ms,34,341.8,0,DC
37,LF,unrel,33ms,35,567.7,0,DC
37,LF,unrel,33ms,36,816.6,0,DC
38,HF,rel,66ms,61,457.6,0,WC
38,HF,rel,66ms,62,449.9,0,WC
38,HF,rel,66ms,63,455.7,0,WC
38,HF,rel,66ms,64,187.6,1,WC
38,HF,rel,66ms,65,455.6,1,WC
38,HF,rel,66ms,66,487.1,0,WC
38,HF,rel,66ms,67,426.2,0,WC
38,HF,rel,66ms,68,497.6,0,WC
38,HF,rel,66ms,69,512.8,0,WC
38,HF,rel,66ms,70,393,0,WC
38,HF,rel,66ms,71,533.2,0,WC
38,HF,rel,66ms,72,436.6,0,WC
38,LF,rel,66ms,85,374.3,0,WC
38,LF,rel,66ms,86,389.5,0,WC
38,LF,rel,66ms,87,564.1,0,WC
38,LF,rel,66ms,88,463.8,0,WC
38,LF,rel,66ms,89,496.1,0,WC
38,LF,rel,66ms,90,498.6,0,WC
38,LF,rel,66ms,91,530.9,0,WC
38,LF,rel,66ms,92,402.6,0,WC
38,LF,rel,66ms,93,502.8,0,WC
38,LF,rel,66ms,94,438.4,0,WC
38,LF,rel,66ms,95,463.6,0,WC
38,LF,rel,66ms,96,468.4,0,WC
38,HF,rel,33ms,49,519.4,0,WC
38,HF,rel,33ms,50,410.9,0,WC
38,HF,rel,33ms,51,477.1,0,WC
38,HF,rel,33ms,52,414.7,0,WC
38,HF,rel,33ms,53,399.7,0,WC
38,HF,rel,33ms,54,610.9,1,WC
38,HF,rel,33ms,55,433.7,0,WC
38,HF,rel,33ms,56,435.3,0,WC
38,HF,rel,33ms,57,536.2,0,WC
38,HF,rel,33ms,58,392.3,0,WC
38,HF,rel,33ms,59,504.6,0,WC
38,HF,rel,33ms,60,540.9,0,WC
38,LF,rel,33ms,73,542.6,0,WC
38,LF,rel,33ms,74,353.4,0,WC
38,LF,rel,33ms,75,507.6,0,WC
38,LF,rel,33ms,76,381.6,0,WC
38,LF,rel,33ms,77,477.1,0,WC
38,LF,rel,33ms,78,449.4,0,WC
38,LF,rel,33ms,79,416.1,1,WC
38,LF,rel,33ms,80,443.8,0,WC
38,LF,rel,33ms,81,513,1,WC
38,LF,rel,33ms,82,423.7,0,WC
38,LF,rel,33ms,83,607.3,0,WC
38,LF,rel,33ms,84,433.3,0,WC
38,HF,unrel,66ms,13,436.8,0,WC
38,HF,unrel,66ms,14,463.2,1,WC
38,HF,unrel,66ms,15,469.3,0,WC
38,HF,unrel,66ms,16,532.5,0,WC
38,HF,unrel,66ms,17,471.2,0,WC
38,HF,unrel,66ms,18,410.2,0,WC
38,HF,unrel,66ms,19,447,0,WC
38,HF,unrel,66ms,20,439.7,0,WC
38,HF,unrel,66ms,21,408.4,0,WC
38,HF,unrel,66ms,22,382,0,WC
38,HF,unrel,66ms,23,524.4,0,WC
38,HF,unrel,66ms,24,440.8,0,WC
38,LF,unrel,66ms,37,506.8,0,WC
38,LF,unrel,66ms,38,501,0,WC
38,LF,unrel,66ms,39,511.3,0,WC
38,LF,unrel,66ms,40,470.9,0,WC
38,LF,unrel,66ms,41,548,0,WC
38,LF,unrel,66ms,42,554.3,0,WC
38,LF,unrel,66ms,43,518.1,0,WC
38,LF,unrel,66ms,44,450,0,WC
38,LF,unrel,66ms,45,524.8,1,WC
38,LF,unrel,66ms,46,466.4,1,WC
38,LF,unrel,66ms,47,498,1,WC
38,LF,unrel,66ms,48,591,1,WC
38,HF,unrel,33ms,1,498.7,0,WC
38,HF,unrel,33ms,2,546.8,0,WC
38,HF,unrel,33ms,3,571.8,0,WC
38,HF,unrel,33ms,4,476.8,0,WC
38,HF,unrel,33ms,5,396.6,0,WC
38,HF,unrel,33ms,6,478,0,WC
38,HF,unrel,33ms,7,477.9,0,WC
38,HF,unrel,33ms,8,580.9,0,WC
38,HF,unrel,33ms,9,511,1,WC
38,HF,unrel,33ms,10,569.5,0,WC
38,HF,unrel,33ms,11,460.3,0,WC
38,HF,unrel,33ms,12,502,0,WC
38,LF,unrel,33ms,25,517.4,0,WC
38,LF,unrel,33ms,26,378.5,1,WC
38,LF,unrel,33ms,27,460.1,0,WC
38,LF,unrel,33ms,28,603.2,0,WC
38,LF,unrel,33ms,29,536,0,WC
38,LF,unrel,33ms,30,607.3,0,WC
38,LF,unrel,33ms,31,507.2,1,WC
38,LF,unrel,33ms,32,610.2,1,WC
38,LF,unrel,33ms,33,512,0,WC
38,LF,unrel,33ms,34,607.3,0,WC
38,LF,unrel,33ms,35,462.5,0,WC
38,LF,unrel,33ms,36,571,0,WC
